NAMA PERGURUAN TINGGI,KODE,PROGRAM STUDI,JENJANG,DAYA TAMPUNG (2025),PEMINAT (2024),JENIS PORTOFOLIO,RASIO KEKETATAN,PRESENTASE (%)
UNIVERSITAS NEGERI MALANG,13731022,BIOTEKNOLOGI,Sarjana,17,233,Tidak Ada,0.07296137339055794,7.296137339055794
UNIVERSITAS NEGERI MALANG,13731028,BIMBINGAN DAN KONSELING,Sarjana,54,633,Tidak Ada,0.08530805687203792,8.530805687203792
UNIVERSITAS NEGERI MALANG,13731029,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",Sarjana,70,400,Olahraga,0.175,17.5
UNIVERSITAS NEGERI MALANG,13731030,TEKNOLOGI PENDIDIKAN,Sarjana,66,194,Tidak Ada,0.3402061855670103,34.02061855670103
UNIVERSITAS NEGERI MALANG,13731031,PENDIDIKAN LUAR SEKOLAH,Sarjana,68,120,Tidak Ada,0.5666666666666667,56.666666666666664
UNIVERSITAS NEGERI MALANG,13731032,ADMINISTRASI PENDIDIKAN,Sarjana,73,363,Tidak Ada,0.20110192837465565,20.110192837465565
UNIVERSITAS NEGERI MALANG,13731033,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,115,1434,Tidak Ada,0.0801952580195258,8.01952580195258
UNIVERSITAS NEGERI MALANG,13731034,PENDIDIKAN GURU PEND. ANAK USIA DINI,Sarjana,60,225,Tidak Ada,0.26666666666666666,26.666666666666668
UNIVERSITAS NEGERI MALANG,13731035,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,75,421,Tidak Ada,0.17814726840855108,17.81472684085511
UNIVERSITAS NEGERI MALANG,13731036,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",Sarjana,65,494,Tidak Ada,0.13157894736842105,13.157894736842104
UNIVERSITAS NEGERI MALANG,13731037,PENDIDIKAN BAHASA INGGRIS,Sarjana,44,409,Tidak Ada,0.10757946210268948,10.757946210268948
UNIVERSITAS NEGERI MALANG,13731038,PENDIDIKAN BAHASA ARAB,Sarjana,63,297,Tidak Ada,0.21212121212121213,21.21212121212121
UNIVERSITAS NEGERI MALANG,13731039,PENDIDIKAN SENI RUPA,Sarjana,40,132,"Seni Rupa, Desain, dan Kriya",0.30303030303030304,30.303030303030305
UNIVERSITAS NEGERI MALANG,13731040,PENDIDIKAN BAHASA JERMAN,Sarjana,40,58,Tidak Ada,0.6896551724137931,68.96551724137932
UNIVERSITAS NEGERI MALANG,13731041,PENDIDIKAN SENI TARI DAN MUSIK,Sarjana,60,114,Sendratasik,0.5263157894736842,52.63157894736842
UNIVERSITAS NEGERI MALANG,13731042,PENDIDIKAN SEJARAH,Sarjana,70,313,Tidak Ada,0.22364217252396165,22.364217252396166
UNIVERSITAS NEGERI MALANG,13731043,PENDIDIKAN EKONOMI,Sarjana,56,262,Tidak Ada,0.21374045801526717,21.374045801526716
UNIVERSITAS NEGERI MALANG,13731044,PENDIDIKAN TATA NIAGA,Sarjana,30,205,Tidak Ada,0.14634146341463414,14.634146341463413
UNIVERSITAS NEGERI MALANG,13731045,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,40,576,Tidak Ada,0.06944444444444445,6.944444444444445
UNIVERSITAS NEGERI MALANG,13731046,PENDIDIKAN AKUNTANSI,Sarjana,40,171,Tidak Ada,0.23391812865497075,23.391812865497073
UNIVERSITAS NEGERI MALANG,13731047,PENDIDIKAN TATA BOGA,Sarjana,30,370,Tidak Ada,0.08108108108108109,8.108108108108109
UNIVERSITAS NEGERI MALANG,13731048,PENDIDIKAN TATA BUSANA,Sarjana,30,386,Tidak Ada,0.07772020725388601,7.772020725388601
UNIVERSITAS NEGERI MALANG,13731049,PSIKOLOGI,Sarjana,100,1712,Tidak Ada,0.05841121495327103,5.841121495327103
UNIVERSITAS NEGERI MALANG,13731050,BAHASA DAN SASTRA INDONESIA,Sarjana,50,297,Tidak Ada,0.16835016835016836,16.835016835016837
UNIVERSITAS NEGERI MALANG,13731051,BAHASA DAN SASTRA INGGRIS,Sarjana,35,408,Tidak Ada,0.0857843137254902,8.57843137254902
UNIVERSITAS NEGERI MALANG,13731052,ILMU SEJARAH,Sarjana,25,140,Tidak Ada,0.17857142857142858,17.857142857142858
UNIVERSITAS NEGERI MALANG,13731053,DESAIN KOMUNIKASI VISUAL,Sarjana,50,516,"Seni Rupa, Desain, dan Kriya",0.09689922480620156,9.689922480620156
UNIVERSITAS NEGERI MALANG,13731054,AKUNTANSI,Sarjana,70,1007,Tidak Ada,0.06951340615690169,6.951340615690168
UNIVERSITAS NEGERI MALANG,13731055,EKONOMI DAN STUDI PEMBANGUNAN,Sarjana,47,417,Tidak Ada,0.11270983213429256,11.270983213429256
UNIVERSITAS NEGERI MALANG,13731056,MANAJEMEN,Sarjana,80,1990,Tidak Ada,0.04020100502512563,4.0201005025125625
UNIVERSITAS NEGERI MALANG,13731057,PENDIDIKAN LUAR BIASA,Sarjana,55,147,Tidak Ada,0.3741496598639456,37.41496598639456
UNIVERSITAS NEGERI MALANG,13731058,PENDIDIKAN GEOGRAFI,Sarjana,70,270,Tidak Ada,0.25925925925925924,25.925925925925924
UNIVERSITAS NEGERI MALANG,13731059,PENDIDIKAN BAHASA MANDARIN,Sarjana,30,92,Tidak Ada,0.32608695652173914,32.608695652173914
UNIVERSITAS NEGERI MALANG,13731060,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,Sarjana,50,220,Tidak Ada,0.22727272727272727,22.727272727272727
UNIVERSITAS NEGERI MALANG,13731061,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,50,240,Olahraga,0.20833333333333334,20.833333333333336
UNIVERSITAS NEGERI MALANG,13731062,GEOGRAFI,Sarjana,45,233,Tidak Ada,0.19313304721030042,19.313304721030043
UNIVERSITAS NEGERI MALANG,13731063,PENDIDIKAN SOSIOLOGI,Sarjana,65,351,Tidak Ada,0.18518518518518517,18.51851851851852
UNIVERSITAS NEGERI MALANG,13731064,ILMU PERPUSTAKAAN,Sarjana,45,243,Tidak Ada,0.18518518518518517,18.51851851851852
UNIVERSITAS NEGERI MALANG,13731083,GIZI,Sarjana,20,718,Tidak Ada,0.027855153203342618,2.785515320334262
UNIVERSITAS NEGERI MALANG,13731084,ILMU KOMUNIKASI,Sarjana,45,1104,Tidak Ada,0.04076086956521739,4.076086956521739
UNIVERSITAS NEGERI MALANG,13731085,KEDOKTERAN,Sarjana,10,414,Tidak Ada,0.024154589371980676,2.4154589371980677
UNIVERSITAS NEGERI MALANG,13731086,KEPERAWATAN,Sarjana,10,574,Tidak Ada,0.017421602787456445,1.7421602787456445
UNIVERSITAS NEGERI MALANG,13731087,KEBIDANAN,Sarjana,10,237,Tidak Ada,0.04219409282700422,4.219409282700422
UNIVERSITAS NEGERI MALANG,13731088,HUKUM,Sarjana,50,0,Tidak Ada,0.0,0.0
UNIVERSITAS NEGERI MALANG,13731089,PARIWISATA,Sarjana,35,0,Tidak Ada,0.0,0.0
UNIVERSITAS NEGERI MALANG,13731090,ARSITEKTUR,Sarjana,20,0,Tidak Ada,0.0,0.0
UNIVERSITAS NEGERI MALANG,13731091,TEKNIK LINGKUNGAN,Sarjana,20,0,Tidak Ada,0.0,0.0
UNIVERSITAS NEGERI MALANG,13731092,SAINS AKTUARIA,Sarjana,40,0,Tidak Ada,0.0,0.0
UNIVERSITAS NEGERI MALANG,13732023,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,30,44,Tidak Ada,0.6818181818181818,68.18181818181817
UNIVERSITAS NEGERI MALANG,13732024,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,30,65,Tidak Ada,0.46153846153846156,46.15384615384615
UNIVERSITAS NEGERI MALANG,13732025,TEKNOLOGI REKAYASA DAN PEMELIHARAAN BANGUNAN SIPIL,Sarjana Terapan,30,83,Tidak Ada,0.3614457831325301,36.144578313253014
UNIVERSITAS NEGERI MALANG,13732026,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,30,62,Tidak Ada,0.4838709677419355,48.38709677419355
UNIVERSITAS NEGERI MALANG,13732027,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,Sarjana Terapan,30,53,Tidak Ada,0.5660377358490566,56.60377358490566
UNIVERSITAS NEGERI MALANG,13732065,PERPUSTAKAAN DIGITAL,Sarjana Terapan,25,61,Tidak Ada,0.4098360655737705,40.98360655737705
UNIVERSITAS NEGERI MALANG,13732066,ANIMASI,Sarjana Terapan,48,124,"Seni Rupa, Desain, dan Kriya",0.3870967741935484,38.70967741935484
UNIVERSITAS NEGERI MALANG,13732067,MANAJEMEN PEMASARAN,Sarjana Terapan,33,233,Tidak Ada,0.14163090128755365,14.163090128755366
UNIVERSITAS NEGERI MALANG,13732068,AKUNTANSI,Sarjana Terapan,33,187,Tidak Ada,0.17647058823529413,17.647058823529413
UNIVERSITAS NEGERI MALANG,13732069,TATA BOGA,Sarjana Terapan,25,310,Tidak Ada,0.08064516129032258,8.064516129032258
UNIVERSITAS NEGERI MALANG,13732070,DESAIN MODE,Sarjana Terapan,26,130,"Seni Rupa, Desain, dan Kriya",0.2,20.0
UNIVERSITAS AIRLANGGA,13811001,KEDOKTERAN,Sarjana,60,1544,Tidak Ada,0.038860103626943004,3.8860103626943006
UNIVERSITAS AIRLANGGA,13811002,KEDOKTERAN GIGI,Sarjana,50,714,Tidak Ada,0.0700280112044818,7.002801120448179
UNIVERSITAS AIRLANGGA,13811003,FARMASI,Sarjana,56,1283,Tidak Ada,0.043647700701480906,4.364770070148091
UNIVERSITAS AIRLANGGA,13811004,KEDOKTERAN HEWAN,Sarjana,48,352,Tidak Ada,0.13636363636363635,13.636363636363635
UNIVERSITAS AIRLANGGA,13811005,MATEMATIKA,Sarjana,30,117,Tidak Ada,0.2564102564102564,25.64102564102564
UNIVERSITAS AIRLANGGA,13811006,BIOLOGI,Sarjana,27,152,Tidak Ada,0.17763157894736842,17.763157894736842
UNIVERSITAS AIRLANGGA,13811007,FISIKA,Sarjana,24,68,Tidak Ada,0.35294117647058826,35.294117647058826
UNIVERSITAS AIRLANGGA,13811008,KIMIA,Sarjana,27,136,Tidak Ada,0.19852941176470587,19.852941176470587
UNIVERSITAS AIRLANGGA,13811009,KESEHATAN MASYARAKAT,Sarjana,72,721,Tidak Ada,0.09986130374479889,9.986130374479888
UNIVERSITAS AIRLANGGA,13811010,KEPERAWATAN,Sarjana,48,1013,Tidak Ada,0.04738400789733465,4.738400789733465
UNIVERSITAS AIRLANGGA,13811011,AKUAKULTUR,Sarjana,48,112,Tidak Ada,0.42857142857142855,42.857142857142854
UNIVERSITAS AIRLANGGA,13811012,KEBIDANAN,Sarjana,30,327,Tidak Ada,0.09174311926605505,9.174311926605505
UNIVERSITAS AIRLANGGA,13811013,TEKNIK BIOMEDIS,Sarjana,27,257,Tidak Ada,0.10505836575875487,10.505836575875486
UNIVERSITAS AIRLANGGA,13811014,TEKNIK LINGKUNGAN,Sarjana,33,200,Tidak Ada,0.165,16.5
UNIVERSITAS AIRLANGGA,13811015,SISTEM INFORMASI,Sarjana,24,496,Tidak Ada,0.04838709677419355,4.838709677419355
UNIVERSITAS AIRLANGGA,13811016,STATISTIKA,Sarjana,36,309,Tidak Ada,0.11650485436893204,11.650485436893204
UNIVERSITAS AIRLANGGA,13811017,GIZI,Sarjana,48,540,Tidak Ada,0.08888888888888889,8.88888888888889
UNIVERSITAS AIRLANGGA,13811018,KEDOKTERAN HEWAN (FIKKIA BANYUWANGI),Sarjana,30,143,Tidak Ada,0.2097902097902098,20.97902097902098
UNIVERSITAS AIRLANGGA,13811019,KESEHATAN MASYARAKAT (FIKKIA BANYUWANGI),Sarjana,30,144,Tidak Ada,0.20833333333333334,20.833333333333336
UNIVERSITAS AIRLANGGA,13811020,AKUAKULTUR (FIKKIA BANYUWANGI),Sarjana,23,29,Tidak Ada,0.7931034482758621,79.3103448275862
UNIVERSITAS AIRLANGGA,13811021,TEKNOLOGI HASIL PERIKANAN,Sarjana,42,116,Tidak Ada,0.3620689655172414,36.206896551724135
UNIVERSITAS AIRLANGGA,13811022,TEKNIK INDUSTRI,Sarjana,24,345,Tidak Ada,0.06956521739130435,6.956521739130435
UNIVERSITAS AIRLANGGA,13811023,TEKNIK ELEKTRO,Sarjana,20,139,Tidak Ada,0.14388489208633093,14.388489208633093
UNIVERSITAS AIRLANGGA,13811024,REKAYASA NANOTEKNOLOGI,Sarjana,30,115,Tidak Ada,0.2608695652173913,26.08695652173913
UNIVERSITAS AIRLANGGA,13811025,TEKNOLOGI SAINS DATA,Sarjana,24,261,Tidak Ada,0.09195402298850575,9.195402298850574
UNIVERSITAS AIRLANGGA,13811026,TEKNIK ROBOTIKA DAN KECERDASAN BUATAN,Sarjana,30,181,Tidak Ada,0.16574585635359115,16.574585635359114
UNIVERSITAS AIRLANGGA,13811027,ILMU HUKUM,Sarjana,74,1016,Tidak Ada,0.07283464566929133,7.283464566929133
UNIVERSITAS AIRLANGGA,13811028,ADMINISTRASI PUBLIK,Sarjana,28,393,Tidak Ada,0.07124681933842239,7.124681933842239
UNIVERSITAS AIRLANGGA,13811029,PSIKOLOGI,Sarjana,54,984,Tidak Ada,0.054878048780487805,5.487804878048781
UNIVERSITAS AIRLANGGA,13811030,SOSIOLOGI,Sarjana,39,212,Tidak Ada,0.18396226415094338,18.39622641509434
UNIVERSITAS AIRLANGGA,13811031,ILMU POLITIK,Sarjana,33,177,Tidak Ada,0.1864406779661017,18.64406779661017
UNIVERSITAS AIRLANGGA,13811032,ILMU HUBUNGAN INTERNASIONAL,Sarjana,30,540,Tidak Ada,0.05555555555555555,5.555555555555555
UNIVERSITAS AIRLANGGA,13811033,ANTROPOLOGI,Sarjana,30,144,Tidak Ada,0.20833333333333334,20.833333333333336
UNIVERSITAS AIRLANGGA,13811034,EKONOMI PEMBANGUNAN,Sarjana,66,383,Tidak Ada,0.17232375979112272,17.232375979112273
UNIVERSITAS AIRLANGGA,13811035,MANAJEMEN,Sarjana,60,1097,Tidak Ada,0.054694621695533276,5.469462169553328
UNIVERSITAS AIRLANGGA,13811036,AKUNTANSI,Sarjana,50,954,Tidak Ada,0.05241090146750524,5.2410901467505235
UNIVERSITAS AIRLANGGA,13811037,ILMU KOMUNIKASI,Sarjana,30,626,Tidak Ada,0.04792332268370607,4.792332268370607
UNIVERSITAS AIRLANGGA,13811038,ILMU SEJARAH,Sarjana,24,134,Tidak Ada,0.1791044776119403,17.91044776119403
UNIVERSITAS AIRLANGGA,13811039,ILMU INFORMASI DAN PERPUSTAKAAN,Sarjana,39,197,Tidak Ada,0.19796954314720813,19.796954314720814
UNIVERSITAS AIRLANGGA,13811040,BAHASA DAN SASTRA INGGRIS,Sarjana,75,418,Tidak Ada,0.17942583732057416,17.942583732057415
UNIVERSITAS AIRLANGGA,13811041,BAHASA DAN SASTRA INDONESIA,Sarjana,30,174,Tidak Ada,0.1724137931034483,17.24137931034483
UNIVERSITAS AIRLANGGA,13811042,BAHASA DAN SASTRA JEPANG,Sarjana,30,153,Tidak Ada,0.19607843137254902,19.607843137254903
UNIVERSITAS AIRLANGGA,13811043,EKONOMI ISLAM,Sarjana,60,267,Tidak Ada,0.2247191011235955,22.47191011235955
UNIVERSITAS AIRLANGGA,13811068,KEDOKTERAN (FIKKIA BANYUWANGI),Sarjana,10,0,Tidak Ada,0.0,0.0
UNIVERSITAS AIRLANGGA,13812046,KESELAMATAN DAN KESEHATAN KERJA,Sarjana Terapan,40,588,Tidak Ada,0.06802721088435375,6.802721088435375
UNIVERSITAS AIRLANGGA,13812049,MANAJEMEN PERHOTELAN,Sarjana Terapan,30,209,Tidak Ada,0.14354066985645933,14.354066985645932
UNIVERSITAS AIRLANGGA,13812050,DESTINASI PARIWISATA,Sarjana Terapan,33,235,Tidak Ada,0.14042553191489363,14.042553191489363
UNIVERSITAS AIRLANGGA,13812051,TEKNOLOGI LABORATORIUM MEDIK,Sarjana Terapan,30,762,Tidak Ada,0.03937007874015748,3.937007874015748
UNIVERSITAS AIRLANGGA,13812054,PERBANKAN DAN KEUANGAN,Sarjana Terapan,42,257,Tidak Ada,0.16342412451361868,16.342412451361866
UNIVERSITAS AIRLANGGA,13812055,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,Sarjana Terapan,21,87,Tidak Ada,0.2413793103448276,24.137931034482758
UNIVERSITAS AIRLANGGA,13812056,MANAJEMEN PERKANTORAN DIGITAL,Sarjana Terapan,48,268,Tidak Ada,0.1791044776119403,17.91044776119403
UNIVERSITAS AIRLANGGA,13812061,PENGOBAT TRADISIONAL,Sarjana Terapan,12,51,Tidak Ada,0.23529411764705882,23.52941176470588
UNIVERSITAS AIRLANGGA,13812062,FISIOTERAPI,Sarjana Terapan,24,349,Tidak Ada,0.06876790830945559,6.876790830945559
UNIVERSITAS AIRLANGGA,13812063,TEKNOLOGI RADIOLOGI PENCITRAAN,Sarjana Terapan,40,595,Tidak Ada,0.06722689075630252,6.722689075630252
UNIVERSITAS AIRLANGGA,13812064,TEKNIK INFORMATIKA,Sarjana Terapan,45,262,Tidak Ada,0.1717557251908397,17.17557251908397
UNIVERSITAS AIRLANGGA,13812065,TEKNOLOGI KESEHATAN GIGI,Sarjana Terapan,21,0,Tidak Ada,0.0,0.0
UNIVERSITAS AIRLANGGA,13812066,TEKNOLOGI VETERINER,Sarjana Terapan,18,0,Tidak Ada,0.0,0.0
UNIVERSITAS AIRLANGGA,13812067,KEARSIPAN DAN INFORMASI DIGITAL,Sarjana Terapan,24,0,Tidak Ada,0.0,0.0
UNIVERSITAS AIRLANGGA,13813045,BAHASA INGGRIS,Diploma Tiga,23,34,Tidak Ada,0.6764705882352942,67.64705882352942
UNIVERSITAS AIRLANGGA,13813047,PERPAJAKAN,Diploma Tiga,45,227,Tidak Ada,0.19823788546255505,19.823788546255507
UNIVERSITAS AIRLANGGA,13813052,AKUNTANSI,Diploma Tiga,39,150,Tidak Ada,0.26,26.0
UNIVERSITAS AIRLANGGA,13813053,MANAJEMEN PEMASARAN,Diploma Tiga,36,116,Tidak Ada,0.3103448275862069,31.03448275862069
UNIVERSITAS AIRLANGGA,13813059,KEPERAWATAN,Diploma Tiga,45,305,Tidak Ada,0.14754098360655737,14.754098360655737
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821001,FISIKA,Sarjana,68,88,Tidak Ada,0.7727272727272727,77.27272727272727
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821002,MATEMATIKA,Sarjana,80,207,Tidak Ada,0.3864734299516908,38.64734299516908
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821003,STATISTIKA,Sarjana,40,362,Tidak Ada,0.11049723756906077,11.049723756906078
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821004,KIMIA,Sarjana,60,211,Tidak Ada,0.2843601895734597,28.436018957345972
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821005,BIOLOGI,Sarjana,36,132,Tidak Ada,0.2727272727272727,27.27272727272727
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821006,TEKNIK MESIN,Sarjana,40,554,Tidak Ada,0.07220216606498195,7.2202166064981945
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821007,TEKNIK ELEKTRO,Sarjana,48,644,Tidak Ada,0.07453416149068323,7.453416149068323
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821008,TEKNIK KIMIA,Sarjana,40,499,Tidak Ada,0.08016032064128256,8.016032064128256
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821009,TEKNIK FISIKA,Sarjana,40,196,Tidak Ada,0.20408163265306123,20.408163265306122
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821010,TEKNIK INDUSTRI,Sarjana,40,692,Tidak Ada,0.057803468208092484,5.780346820809249
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821011,TEKNIK MATERIAL,Sarjana,40,421,Tidak Ada,0.09501187648456057,9.501187648456057
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821012,TEKNIK SIPIL,Sarjana,36,576,Tidak Ada,0.0625,6.25
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821013,ARSITEKTUR,Sarjana,24,386,Tidak Ada,0.06217616580310881,6.217616580310881
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821014,TEKNIK LINGKUNGAN,Sarjana,26,285,Tidak Ada,0.0912280701754386,9.12280701754386
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821015,TEKNIK GEOMATIKA,Sarjana,26,173,Tidak Ada,0.15028901734104047,15.028901734104046
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821016,PERENCANAAN WILAYAH DAN KOTA,Sarjana,34,306,Tidak Ada,0.1111111111111111,11.11111111111111
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821017,TEKNIK PERKAPALAN,Sarjana,24,288,Tidak Ada,0.08333333333333333,8.333333333333332
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821018,TEKNIK KELAUTAN,Sarjana,24,215,Tidak Ada,0.11162790697674418,11.162790697674419
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821019,TEKNIK SISTEM PERKAPALAN,Sarjana,28,233,Tidak Ada,0.12017167381974249,12.017167381974248
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821020,TEKNIK INFORMATIKA,Sarjana,60,1431,Tidak Ada,0.041928721174004195,4.1928721174004195
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821021,SISTEM INFORMASI,Sarjana,42,701,Tidak Ada,0.05991440798858773,5.991440798858773
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821022,DESAIN PRODUK INDUSTRI,Sarjana,30,144,"Seni Rupa, Desain, dan Kriya",0.20833333333333334,20.833333333333336
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821023,TEKNIK TRANSPORTASI LAUT,Sarjana,16,116,Tidak Ada,0.13793103448275862,13.793103448275861
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821024,TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN),Sarjana,12,66,Tidak Ada,0.18181818181818182,18.181818181818183
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821025,TEKNIK KOMPUTER,Sarjana,24,245,Tidak Ada,0.09795918367346938,9.795918367346939
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821027,TEKNIK GEOFISIKA,Sarjana,18,153,Tidak Ada,0.11764705882352941,11.76470588235294
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821028,DESAIN INTERIOR,Sarjana,24,161,"Seni Rupa, Desain, dan Kriya",0.14906832298136646,14.906832298136646
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821029,TEKNIK BIOMEDIK,Sarjana,24,242,Tidak Ada,0.09917355371900827,9.917355371900827
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821030,SAINS AKTUARIA,Sarjana,24,273,Tidak Ada,0.08791208791208792,8.791208791208792
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821031,TEKNOLOGI INFORMASI,Sarjana,26,292,Tidak Ada,0.08904109589041095,8.904109589041095
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821032,DESAIN KOMUNIKASI VISUAL,Sarjana,32,432,"Seni Rupa, Desain, dan Kriya",0.07407407407407407,7.4074074074074066
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821041,TEKNIK LEPAS PANTAI,Sarjana,16,99,Tidak Ada,0.16161616161616163,16.161616161616163
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821042,TEKNIK PANGAN,Sarjana,16,172,Tidak Ada,0.09302325581395349,9.30232558139535
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821043,MANAJEMEN BISNIS,Sarjana,24,411,Tidak Ada,0.058394160583941604,5.839416058394161
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821044,STUDI PEMBANGUNAN,Sarjana,27,141,Tidak Ada,0.19148936170212766,19.148936170212767
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821045,TEKNIK TELEKOMUNIKASI,Sarjana,16,96,Tidak Ada,0.16666666666666666,16.666666666666664
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821046,TEKNOLOGI KEDOKTERAN,Sarjana,24,167,Tidak Ada,0.1437125748502994,14.37125748502994
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821047,SAINS ANALITIK DAN INSTRUMENTASI KIMIA,Sarjana,12,70,Tidak Ada,0.17142857142857143,17.142857142857142
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821048,KEDOKTERAN,Sarjana,10,294,Tidak Ada,0.034013605442176874,3.4013605442176873
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821049,SAINS DATA,Sarjana,9,169,Tidak Ada,0.05325443786982249,5.325443786982249
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821050,INOVASI DIGITAL,Sarjana,10,0,Tidak Ada,0.0,0.0
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821051,REKAYASA KECERDASAN ARTIFISIAL,Sarjana,12,235,Tidak Ada,0.05106382978723404,5.106382978723404
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821052,REKAYASA PERANGKAT LUNAK,Sarjana,12,159,Tidak Ada,0.07547169811320754,7.547169811320755
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821053,BISNIS DIGITAL,Sarjana,10,0,Tidak Ada,0.0,0.0
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821054,REKAYASA KESELAMATAN PROSES,Sarjana,8,0,Tidak Ada,0.0,0.0
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821056,SAINS KOMUNIKASI,Sarjana,9,0,Tidak Ada,0.0,0.0
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13821057,BIOTEKNOLOGI,Sarjana,12,0,Tidak Ada,0.0,0.0
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822033,TEKNIK SIPIL,Sarjana Terapan,23,222,Tidak Ada,0.1036036036036036,10.36036036036036
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822034,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,23,89,Tidak Ada,0.25842696629213485,25.842696629213485
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822035,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,23,124,Tidak Ada,0.18548387096774194,18.548387096774192
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822036,TEKNOLOGI REKAYASA KONVERSI ENERGI,Sarjana Terapan,23,86,Tidak Ada,0.26744186046511625,26.744186046511626
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822037,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,33,162,Tidak Ada,0.2037037037037037,20.37037037037037
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822038,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,33,183,Tidak Ada,0.18032786885245902,18.0327868852459
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822039,TEKNOLOGI REKAYASA INSTRUMENTASI,Sarjana Terapan,33,134,Tidak Ada,0.2462686567164179,24.62686567164179
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822040,STATISTIKA BISNIS,Sarjana Terapan,33,200,Tidak Ada,0.165,16.5
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13822055,ANALITIKA LOGISTIK TERAPAN,Sarjana Terapan,10,0,Tidak Ada,0.0,0.0
